,,,,,,,,,,,CTDPH,2015 Based Population Forecasts,,,
1082,West Hartford,85,155,Hartford,226,CRCOG,10,CRCOG,10,,785,788,794,799,804
1083,West Hartford,85,155,Hartford,226,CRCOG,10,CRCOG,10,,1415,1420,1430,1440,1450
1084,West Hartford,85,155,Hartford,226,CRCOG,10,CRCOG,10,,3082,3094,3115,3137,3158
1085,Bloomfield,86,11,Hartford,203,CRCOG,10,CRCOG,10,,731,741,760,779,797
1086,Bloomfield,86,11,Hartford,203,CRCOG,10,CRCOG,10,,363,367,377,386,395
1087,Bloomfield,86,11,Hartford,203,CRCOG,10,CRCOG,10,,2004,2031,2083,2135,2186
1088,Bloomfield,86,11,Hartford,203,CRCOG,10,CRCOG,10,,2389,2421,2484,2545,2605
1089,Bloomfield,86,11,Hartford,203,CRCOG,10,CRCOG,10,,39,39,40,41,42
1090,Bloomfield,86,11,Hartford,203,CRCOG,10,CRCOG,10,,4036,4090,4195,4299,4401
1091,Bloomfield,86,11,Hartford,203,CRCOG,10,CRCOG,10,,2140,2168,2225,2280,2334
1092,Bloomfield,86,11,Hartford,203,CRCOG,10,CRCOG,10,,1450,1470,1508,1545,1582
1093,Bloomfield,86,11,Hartford,203,CRCOG,10,CRCOG,10,,1951,1977,2028,2078,2127
1094,Bloomfield,86,11,Hartford,203,CRCOG,10,CRCOG,10,,1045,1059,1086,1113,1140
1095,Bloomfield,86,11,Hartford,203,CRCOG,10,CRCOG,10,,2729,2765,2836,2906,2975
1096,Bloomfield,86,11,Hartford,203,CRCOG,10,CRCOG,10,,1872,1896,1946,1994,2041
1097,Simsbury,87,128,Hartford,222,CRCOG,10,CRCOG,10,,1243,1264,1305,1345,1385
1098,Simsbury,87,128,Hartford,222,CRCOG,10,CRCOG,10,,1861,1892,1954,2015,2074
1099,Simsbury,87,128,Hartford,222,CRCOG,10,CRCOG,10,,926,941,972,1002,1032
1100,Simsbury,87,128,Hartford,222,CRCOG,10,CRCOG,10,,1847,1879,1940,2000,2059
1101,Simsbury,87,128,Hartford,222,CRCOG,10,CRCOG,10,,5032,5117,5284,5448,5609
1102,Simsbury,87,128,Hartford,222,CRCOG,10,CRCOG,10,,1675,1703,1758,1813,1867
1103,Simsbury,87,128,Hartford,222,CRCOG,10,CRCOG,10,,1888,1920,1983,2044,2104
1104,Simsbury,87,128,Hartford,222,CRCOG,10,CRCOG,10,,1094,1112,1148,1184,1219
1105,Simsbury,87,128,Hartford,222,CRCOG,10,CRCOG,10,,615,625,646,666,686
1106,Simsbury,87,128,Hartford,222,CRCOG,10,CRCOG,10,,2719,2765,2856,2944,3031
1107,Simsbury,87,128,Hartford,222,CRCOG,10,CRCOG,10,,3280,3335,3444,3551,3656
1108,Simsbury,87,128,Hartford,222,CRCOG,10,CRCOG,10,,756,769,794,819,843
1109,Simsbury,87,128,Hartford,222,CRCOG,10,CRCOG,10,,1412,1436,1483,1529,1575
1110,East Granby,88,39,Hartford,207,CRCOG,10,CRCOG,10,,680,698,734,770,805
1111,East Granby,88,39,Hartford,207,CRCOG,10,CRCOG,10,,936,962,1012,1061,1109
1112,East Granby,88,39,Hartford,207,CRCOG,10,CRCOG,10,,139,143,151,158,165
1113,East Granby,88,39,Hartford,207,CRCOG,10,CRCOG,10,,958,984,1036,1086,1136
1114,East Granby,88,39,Hartford,207,CRCOG,10,CRCOG,10,,1615,1659,1745,1830,1914
1115,East Granby,88,39,Hartford,207,CRCOG,10,CRCOG,10,,692,710,748,784,820
1116,East Granby,88,39,Hartford,207,CRCOG,10,CRCOG,10,,179,184,193,203,212
1117,Suffield,89,139,Hartford,225,CRCOG,10,CRCOG,10,,2759,2903,3188,3468,3742
1118,Suffield,89,139,Hartford,225,CRCOG,10,CRCOG,10,,4703,4949,5435,5911,6378
1119,Suffield,89,139,Hartford,225,CRCOG,10,CRCOG,10,,1826,1922,2111,2295,2477
1120,Suffield,89,139,Hartford,225,CRCOG,10,CRCOG,10,,1778,1871,2054,2234,2411
1121,Suffield,89,139,Hartford,225,CRCOG,10,CRCOG,10,,1164,1224,1344,1462,1578
1122,Suffield,89,139,Hartford,225,CRCOG,10,CRCOG,10,,3432,3612,3966,4313,4655
1123,Windsor Locks,90,165,Hartford,229,CRCOG,10,CRCOG,10,,2256,2264,2280,2295,2311
1124,Windsor Locks,90,165,Hartford,229,CRCOG,10,CRCOG,10,,1275,1280,1288,1297,1306
1125,Windsor Locks,90,165,Hartford,229,CRCOG,10,CRCOG,10,,2672,2682,2701,2719,2737
1126,Windsor Locks,90,165,Hartford,229,CRCOG,10,CRCOG,10,,3429,3441,3465,3489,3512
1127,Windsor Locks,90,165,Hartford,229,CRCOG,10,CRCOG,10,,2905,2915,2936,2956,2975
1128,Windsor Locks,90,165,Hartford,229,CRCOG,10,CRCOG,10,,0,0,0,0,0
1129,Windsor Locks,90,165,Hartford,229,CRCOG,10,CRCOG,10,,0,0,0,0,0
1130,Windsor,91,164,Hartford,228,CRCOG,10,CRCOG,10,,978,995,1027,1059,1091
1131,Windsor,91,164,Hartford,228,CRCOG,10,CRCOG,10,,2260,2298,2373,2447,2520
1132,Windsor,91,164,Hartford,228,CRCOG,10,CRCOG,10,,1127,1146,1184,1220,1257
1133,Windsor,91,164,Hartford,228,CRCOG,10,CRCOG,10,,2190,2227,2300,2372,2442
1134,Windsor,91,164,Hartford,228,CRCOG,10,CRCOG,10,,1412,1436,1483,1529,1574
1135,Windsor,91,164,Hartford,228,CRCOG,10,CRCOG,10,,2768,2815,2907,2998,3087
1136,Windsor,91,164,Hartford,228,CRCOG,10,CRCOG,10,,679,691,714,736,757
1137,Windsor,91,164,Hartford,228,CRCOG,10,CRCOG,10,,26,26,27,28,29
1138,Windsor,91,164,Hartford,228,CRCOG,10,CRCOG,10,,2855,2903,2999,3092,3184
1139,Windsor,91,164,Hartford,228,CRCOG,10,CRCOG,10,,1255,1276,1318,1359,1399
1140,Windsor,91,164,Hartford,228,CRCOG,10,CRCOG,10,,2153,2189,2261,2332,2401
1141,Windsor,91,164,Hartford,228,CRCOG,10,CRCOG,10,,3089,3141,3244,3345,3445
1142,Windsor,91,164,Hartford,228,CRCOG,10,CRCOG,10,,509,517,534,551,567
1143,Windsor,91,164,Hartford,228,CRCOG,10,CRCOG,10,,3097,3149,3253,3354,3453
1144,Windsor,91,164,Hartford,228,CRCOG,10,CRCOG,10,,2762,2809,2901,2991,3080
1145,Windsor,91,164,Hartford,228,CRCOG,10,CRCOG,10,,1856,1888,1949,2010,2070
1146,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,1690,1703,1722,1736,1746
1147,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,1930,1944,1966,1982,1994
1148,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,1674,1686,1705,1719,1729
1149,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,963,970,981,989,995
1150,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,145,146,148,149,150
1151,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,2325,2341,2368,2387,2401
1152,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,2727,2747,2778,2800,2817
1153,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,961,968,979,987,993
1154,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,3917,3945,3990,4022,4046
1155,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,3663,3689,3732,3762,3784
1156,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,2173,2189,2214,2232,2245
1157,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,2599,2617,2648,2669,2684
1158,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,1976,1990,2013,2029,2041
1159,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,3667,3693,3736,3766,3788
1160,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,2264,2280,2306,2325,2338
1161,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,1635,1647,1666,1679,1689
1162,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,3696,3722,3765,3795,3818
1163,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,3273,3296,3334,3361,3380
1164,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,4258,4288,4337,4372,4398
1165,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,1293,1302,1317,1328,1336
1166,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,3854,3882,3926,3958,3981
1167,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,3006,3028,3063,3087,3105
1168,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,2246,2262,2288,2306,2320
1169,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,2671,2691,2721,2743,2759
1170,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,2111,2126,2150,2168,2180
1171,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,2199,2215,2241,2258,2272
1172,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,1088,1096,1109,1117,1124
1173,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,0,0,0,0,0
1174,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,65,65,66,66,67
1175,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,2845,2866,2899,2922,2939
1176,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,1310,1319,1334,1345,1353
1177,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,4237,4267,4316,4350,4376
1178,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,4753,4786,4842,4880,4909
1179,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,625,630,637,642,646
1180,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,1265,1274,1289,1299,1307
1181,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,169,170,172,173,174
1182,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,6,6,6,6,6
1183,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,336,338,342,345,347
1184,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,288,290,294,296,298
1185,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,3235,3258,3296,3322,3341
1186,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,2920,2941,2975,2998,3016
1187,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,3263,3286,3324,3350,3370
1188,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,1502,1512,1530,1542,1551
1189,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,3144,3167,3203,3229,3248
1190,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,3566,3591,3633,3662,3683
1191,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,3655,3681,3724,3753,3776
1192,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,2301,2317,2344,2362,2376
1193,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,2907,2928,2961,2985,3003
1194,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,4892,4927,4983,5023,5053
1195,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,5120,5157,5216,5258,5289
1196,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,5781,5822,5889,5936,5972
1197,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,1817,1830,1851,1865,1877
1198,Hartford,92,63,Hartford,214,CRCOG,10,CRCOG,10,,0,0,0,0,0
1199,Wethersfield,93,159,Hartford,227,CRCOG,10,CRCOG,10,,2906,2909,2914,2918,2923
1200,Wethersfield,93,159,Hartford,227,CRCOG,10,CRCOG,10,,3283,3287,3293,3298,3303
1201,Wethersfield,93,159,Hartford,227,CRCOG,10,CRCOG,10,,2286,2288,2292,2296,2299
1202,Wethersfield,93,159,Hartford,227,CRCOG,10,CRCOG,10,,2042,2044,2047,2051,2054
1203,Wethersfield,93,159,Hartford,227,CRCOG,10,CRCOG,10,,2727,2729,2734,2739,2743
1204,Wethersfield,93,159,Hartford,227,CRCOG,10,CRCOG,10,,555,555,556,557,558
1205,Wethersfield,93,159,Hartford,227,CRCOG,10,CRCOG,10,,2249,2251,2256,2259,2262
1206,Wethersfield,93,159,Hartford,227,CRCOG,10,CRCOG,10,,1724,1726,1729,1732,1734
1207,Wethersfield,93,159,Hartford,227,CRCOG,10,CRCOG,10,,1703,1704,1707,1710,1712
1208,Wethersfield,93,159,Hartford,227,CRCOG,10,CRCOG,10,,1332,1333,1335,1338,1340
1209,Wethersfield,93,159,Hartford,227,CRCOG,10,CRCOG,10,,3048,3051,3057,3061,3066
1210,Wethersfield,93,159,Hartford,227,CRCOG,10,CRCOG,10,,2512,2515,2519,2523,2527
1211,Rocky Hill,94,118,Hartford,221,CRCOG,10,CRCOG,10,,3178,3289,3509,3725,3937
1212,Rocky Hill,94,118,Hartford,221,CRCOG,10,CRCOG,10,,5202,5385,5745,6098,6445
1213,Rocky Hill,94,118,Hartford,221,CRCOG,10,CRCOG,10,,1250,1294,1381,1466,1549
1214,Rocky Hill,94,118,Hartford,221,CRCOG,10,CRCOG,10,,1647,1704,1819,1930,2040
1215,Rocky Hill,94,118,Hartford,221,CRCOG,10,CRCOG,10,,792,820,875,929,982
1216,Rocky Hill,94,118,Hartford,221,CRCOG,10,CRCOG,10,,2552,2641,2818,2991,3162
1217,Rocky Hill,94,118,Hartford,221,CRCOG,10,CRCOG,10,,2402,2487,2653,2816,2977
1218,Rocky Hill,94,118,Hartford,221,CRCOG,10,CRCOG,10,,2604,2695,2875,3052,3226
1219,Rocky Hill,94,118,Hartford,221,CRCOG,10,CRCOG,10,,394,408,435,462,488
1220,Cromwell,95,33,Middlesex,403,RiverCOG,11,RiverCOG,11,,1298,1343,1431,1518,1603
1221,Cromwell,95,33,Middlesex,403,RiverCOG,11,RiverCOG,11,,3387,3504,3735,3961,4184
1222,Cromwell,95,33,Middlesex,403,RiverCOG,11,RiverCOG,11,,1867,1931,2059,2183,2306
1223,Cromwell,95,33,Middlesex,403,RiverCOG,11,RiverCOG,11,,1106,1144,1220,1294,1367
1224,Cromwell,95,33,Middlesex,403,RiverCOG,11,RiverCOG,11,,1827,1890,2014,2137,2257
1225,Cromwell,95,33,Middlesex,403,RiverCOG,11,RiverCOG,11,,2171,2247,2395,2540,2682
1226,Cromwell,95,33,Middlesex,403,RiverCOG,11,RiverCOG,11,,2378,2460,2622,2781,2937
1227,Middletown,96,82,Middlesex,411,RiverCOG,11,RiverCOG,11,,1529,1561,1625,1688,1750
1228,Middletown,96,82,Middlesex,411,RiverCOG,11,RiverCOG,11,,2074,2118,2204,2289,2373
1229,Middletown,96,82,Middlesex,411,RiverCOG,11,RiverCOG,11,,6107,6236,6492,6743,6989
1230,Middletown,96,82,Middlesex,411,RiverCOG,11,RiverCOG,11,,1308,1336,1391,1444,1497
1231,Middletown,96,82,Middlesex,411,RiverCOG,11,RiverCOG,11,,3648,3726,3879,4029,4176
1232,Middletown,96,82,Middlesex,411,RiverCOG,11,RiverCOG,11,,1304,1332,1386,1440,1493
1233,Middletown,96,82,Middlesex,411,RiverCOG,11,RiverCOG,11,,1942,1983,2065,2144,2223
1234,Middletown,96,82,Middlesex,411,RiverCOG,11,RiverCOG,11,,3937,4020,4185,4347,4506
1235,Middletown,96,82,Middlesex,411,RiverCOG,11,RiverCOG,11,,2064,2107,2194,2279,2362
1236,Middletown,96,82,Middlesex,411,RiverCOG,11,RiverCOG,11,,2128,2174,2263,2350,2436
1237,Middletown,96,82,Middlesex,411,RiverCOG,11,RiverCOG,11,,2810,2870,2988,3103,3217
1238,Middletown,96,82,Middlesex,411,RiverCOG,11,RiverCOG,11,,976,997,1038,1078,1117
1239,Middletown,96,82,Middlesex,411,RiverCOG,11,RiverCOG,11,,541,552,575,597,619
1240,Middletown,96,82,Middlesex,411,RiverCOG,11,RiverCOG,11,,1043,1065,1109,1152,1194
1241,Middletown,96,82,Middlesex,411,RiverCOG,11,RiverCOG,11,,1841,1880,1957,2033,2107
1242,Middletown,96,82,Middlesex,411,RiverCOG,11,RiverCOG,11,,1392,1421,1479,1536,1592
1243,Middletown,96,82,Middlesex,411,RiverCOG,11,RiverCOG,11,,3391,3463,3605,3745,3881
1244,Middletown,96,82,Middlesex,411,RiverCOG,11,RiverCOG,11,,2026,2069,2154,2237,2319
1245,Middletown,96,82,Middlesex,411,RiverCOG,11,RiverCOG,11,,1192,1218,1268,1317,1365
1246,Middletown,96,82,Middlesex,411,RiverCOG,11,RiverCOG,11,,2257,2305,2399,2492,2583
1247,Middletown,96,82,Middlesex,411,RiverCOG,11,RiverCOG,11,,1329,1357,1413,1467,1521
1248,Middletown,96,82,Middlesex,411,RiverCOG,11,RiverCOG,11,,1917,1958,2038,2117,2195
1249,Middlefield,97,81,Middlesex,410,RiverCOG,11,RiverCOG,11,,917,934,966,998,1029
1250,Middlefield,97,81,Middlesex,410,RiverCOG,11,RiverCOG,11,,1229,1251,1294,1337,1378
1251,Middlefield,97,81,Middlesex,410,RiverCOG,11,RiverCOG,11,,1034,1052,1089,1124,1160
1252,Middlefield,97,81,Middlesex,410,RiverCOG,11,RiverCOG,11,,1227,1249,1292,1334,1376
1253,Durham,98,37,Middlesex,404,RiverCOG,11,RiverCOG,11,,698,724,776,828,878
1254,Durham,98,37,Middlesex,404,RiverCOG,11,RiverCOG,11,,1892,1964,2106,2245,2382
1255,Durham,98,37,Middlesex,404,RiverCOG,11,RiverCOG,11,,1956,2030,2177,2320,2462
1256,Durham,98,37,Middlesex,404,RiverCOG,11,RiverCOG,11,,2133,2215,2375,2532,2686
1257,Durham,98,37,Middlesex,404,RiverCOG,11,RiverCOG,11,,622,645,692,738,783
1258,North Branford,99,98,New Haven,516,SCRCOG,8,SCRCOG,8,,1062,1088,1140,1190,1239
1259,North Branford,99,98,New Haven,516,SCRCOG,8,SCRCOG,8,,2299,2355,2466,2574,2681
1260,North Branford,99,98,New Haven,516,SCRCOG,8,SCRCOG,8,,3203,3281,3435,3587,3736
1261,North Branford,99,98,New Haven,516,SCRCOG,8,SCRCOG,8,,2245,2300,2408,2514,2619
1262,North Branford,99,98,New Haven,516,SCRCOG,8,SCRCOG,8,,1242,1273,1333,1391,1449
1263,North Branford,99,98,New Haven,516,SCRCOG,8,SCRCOG,8,,1590,1629,1705,1781,1854
1264,North Branford,99,98,New Haven,516,SCRCOG,8,SCRCOG,8,,1428,1462,1531,1599,1665
1265,North Branford,99,98,New Haven,516,SCRCOG,8,SCRCOG,8,,1194,1223,1281,1337,1393
1266,Branford,100,14,New Haven,504,SCRCOG,8,SCRCOG,8,,2341,2392,2493,2592,2689
1267,Branford,100,14,New Haven,504,SCRCOG,8,SCRCOG,8,,2496,2551,2659,2764,2868
1268,Branford,100,14,New Haven,504,SCRCOG,8,SCRCOG,8,,1101,1125,1172,1219,1264
1269,Branford,100,14,New Haven,504,SCRCOG,8,SCRCOG,8,,1640,1676,1747,1816,1884
1270,Branford,100,14,New Haven,504,SCRCOG,8,SCRCOG,8,,2134,2181,2273,2363,2452
1271,Branford,100,14,New Haven,504,SCRCOG,8,SCRCOG,8,,1172,1197,1248,1298,1346
1272,Branford,100,14,New Haven,504,SCRCOG,8,SCRCOG,8,,1799,1838,1915,1991,2066
1273,Branford,100,14,New Haven,504,SCRCOG,8,SCRCOG,8,,2753,2813,2932,3048,3162
1274,Branford,100,14,New Haven,504,SCRCOG,8,SCRCOG,8,,1364,1393,1452,1510,1567
1275,Branford,100,14,New Haven,504,SCRCOG,8,SCRCOG,8,,1169,1194,1245,1294,1343
1276,Branford,100,14,New Haven,504,SCRCOG,8,SCRCOG,8,,1983,2027,2112,2196,2279
1277,Branford,100,14,New Haven,504,SCRCOG,8,SCRCOG,8,,2875,2938,3062,3184,3303
1278,Branford,100,14,New Haven,504,SCRCOG,8,SCRCOG,8,,1422,1453,1514,1574,1634
1279,Branford,100,14,New Haven,504,SCRCOG,8,SCRCOG,8,,1297,1326,1382,1437,1491
1280,Branford,100,14,New Haven,504,SCRCOG,8,SCRCOG,8,,2599,2656,2768,2878,2986
1281,Guilford,101,59,New Haven,508,SCRCOG,8,SCRCOG,8,,1796,1847,1949,2048,2146
1282,Guilford,101,59,New Haven,508,SCRCOG,8,SCRCOG,8,,1634,1681,1773,1864,1953
1283,Guilford,101,59,New Haven,508,SCRCOG,8,SCRCOG,8,,2396,2465,2600,2733,2864
1284,Guilford,101,59,New Haven,508,SCRCOG,8,SCRCOG,8,,1764,1815,1914,2012,2108
1285,Guilford,101,59,New Haven,508,SCRCOG,8,SCRCOG,8,,1505,1548,1633,1717,1799
1286,Guilford,101,59,New Haven,508,SCRCOG,8,SCRCOG,8,,1215,1249,1318,1385,1452
1287,Guilford,101,59,New Haven,508,SCRCOG,8,SCRCOG,8,,1343,1381,1457,1531,1604
1288,Guilford,101,59,New Haven,508,SCRCOG,8,SCRCOG,8,,2961,3046,3213,3377,3538
1289,Guilford,101,59,New Haven,508,SCRCOG,8,SCRCOG,8,,1042,1072,1131,1188,1245
1290,Guilford,101,59,New Haven,508,SCRCOG,8,SCRCOG,8,,939,966,1019,1071,1122
1291,Guilford,101,59,New Haven,508,SCRCOG,8,SCRCOG,8,,1060,1090,1150,1209,1266
1292,Guilford,101,59,New Haven,508,SCRCOG,8,SCRCOG,8,,1353,1392,1469,1543,1617
1293,Guilford,101,59,New Haven,508,SCRCOG,8,SCRCOG,8,,1729,1779,1876,1973,2066
1294,Guilford,101,59,New Haven,508,SCRCOG,8,SCRCOG,8,,1613,1659,1751,1840,1928
1295,Madison,102,75,New Haven,510,SCRCOG,8,SCRCOG,8,,787,810,856,901,946
1296,Madison,102,75,New Haven,510,SCRCOG,8,SCRCOG,8,,2224,2290,2420,2547,2673
1297,Madison,102,75,New Haven,510,SCRCOG,8,SCRCOG,8,,3430,3532,3732,3928,4121
1298,Madison,102,75,New Haven,510,SCRCOG,8,SCRCOG,8,,1686,1736,1834,1931,2025
1299,Madison,102,75,New Haven,510,SCRCOG,8,SCRCOG,8,,2121,2183,2307,2429,2548
1300,Madison,102,75,New Haven,510,SCRCOG,8,SCRCOG,8,,2834,2918,3083,3245,3405
1301,Madison,102,75,New Haven,510,SCRCOG,8,SCRCOG,8,,1970,2028,2144,2256,2367
1302,Madison,102,75,New Haven,510,SCRCOG,8,SCRCOG,8,,1359,1399,1478,1556,1632
1303,Madison,102,75,New Haven,510,SCRCOG,8,SCRCOG,8,,1812,1866,1972,2076,2178
1304,Clinton,103,27,Middlesex,402,RiverCOG,11,RiverCOG,11,,1645,1675,1734,1792,1850
1305,Clinton,103,27,Middlesex,402,RiverCOG,11,RiverCOG,11,,1415,1441,1492,1542,1591
1306,Clinton,103,27,Middlesex,402,RiverCOG,11,RiverCOG,11,,3607,3673,3803,3930,4055
1307,Clinton,103,27,Middlesex,402,RiverCOG,11,RiverCOG,11,,4446,4527,4688,4845,4999
1308,Clinton,103,27,Middlesex,402,RiverCOG,11,RiverCOG,11,,1934,1969,2038,2107,2174
1309,Killingworth,104,69,Middlesex,409,RiverCOG,11,RiverCOG,11,,1172,1230,1345,1457,1567
1310,Killingworth,104,69,Middlesex,409,RiverCOG,11,RiverCOG,11,,787,825,902,977,1051
1311,Killingworth,104,69,Middlesex,409,RiverCOG,11,RiverCOG,11,,2089,2193,2396,2596,2793
1312,Killingworth,104,69,Middlesex,409,RiverCOG,11,RiverCOG,11,,2407,2526,2761,2991,3217
1313,Haddam,105,60,Middlesex,408,RiverCOG,11,RiverCOG,11,,1392,1433,1514,1594,1673
1314,Haddam,105,60,Middlesex,408,RiverCOG,11,RiverCOG,11,,2846,2930,3097,3260,3420
1315,Haddam,105,60,Middlesex,408,RiverCOG,11,RiverCOG,11,,634,653,690,726,762
1316,Haddam,105,60,Middlesex,408,RiverCOG,11,RiverCOG,11,,2265,2332,2465,2595,2722
1317,Haddam,105,60,Middlesex,408,RiverCOG,11,RiverCOG,11,,1155,1189,1256,1322,1387
1318,East Hampton,106,41,Middlesex,406,RiverCOG,11,RiverCOG,11,,4255,4437,4797,5150,5497
1319,East Hampton,106,41,Middlesex,406,RiverCOG,11,RiverCOG,11,,3908,4076,4406,4731,5050
1320,East Hampton,106,41,Middlesex,406,RiverCOG,11,RiverCOG,11,,1544,1610,1741,1869,1995
1321,East Hampton,106,41,Middlesex,406,RiverCOG,11,RiverCOG,11,,3151,3286,3553,3814,4071
1322,Portland,107,112,Middlesex,413,RiverCOG,11,RiverCOG,11,,1004,1017,1045,1072,1098
1323,Portland,107,112,Middlesex,413,RiverCOG,11,RiverCOG,11,,665,674,692,710,727
1324,Portland,107,112,Middlesex,413,RiverCOG,11,RiverCOG,11,,1495,1516,1557,1597,1636
1325,Portland,107,112,Middlesex,413,RiverCOG,11,RiverCOG,11,,2321,2353,2416,2478,2540
1326,Portland,107,112,Middlesex,413,RiverCOG,11,RiverCOG,11,,3906,3961,4067,4171,4274
1327,Glastonbury,108,53,Hartford,212,CRCOG,10,CRCOG,10,,302,314,337,359,381
1328,Glastonbury,108,53,Hartford,212,CRCOG,10,CRCOG,10,,331,344,369,394,418
1329,Glastonbury,108,53,Hartford,212,CRCOG,10,CRCOG,10,,2661,2763,2965,3163,3357
1330,Glastonbury,108,53,Hartford,212,CRCOG,10,CRCOG,10,,6155,6391,6857,7314,7764
1331,Glastonbury,108,53,Hartford,212,CRCOG,10,CRCOG,10,,1590,1650,1771,1889,2005
1332,Glastonbury,108,53,Hartford,212,CRCOG,10,CRCOG,10,,3436,3568,3828,4083,4334
1333,Glastonbury,108,53,Hartford,212,CRCOG,10,CRCOG,10,,561,583,625,667,708
1334,Glastonbury,108,53,Hartford,212,CRCOG,10,CRCOG,10,,1376,1429,1533,1635,1736
1335,Glastonbury,108,53,Hartford,212,CRCOG,10,CRCOG,10,,2112,2193,2353,2510,2665
1336,Glastonbury,108,53,Hartford,212,CRCOG,10,CRCOG,10,,2115,2196,2357,2514,2668
1337,Glastonbury,108,53,Hartford,212,CRCOG,10,CRCOG,10,,2451,2545,2731,2913,3091
1338,Glastonbury,108,53,Hartford,212,CRCOG,10,CRCOG,10,,2154,2236,2400,2559,2717
1339,Glastonbury,108,53,Hartford,212,CRCOG,10,CRCOG,10,,2560,2658,2852,3042,3229
1340,Glastonbury,108,53,Hartford,212,CRCOG,10,CRCOG,10,,3370,3500,3755,4006,4252
1341,Glastonbury,108,53,Hartford,212,CRCOG,10,CRCOG,10,,3504,3639,3904,4165,4421
1342,East Hartford,109,42,Hartford,208,CRCOG,10,CRCOG,10,,2054,2059,2067,2073,2077
1343,East Hartford,109,42,Hartford,208,CRCOG,10,CRCOG,10,,941,943,947,950,952
1344,East Hartford,109,42,Hartford,208,CRCOG,10,CRCOG,10,,3756,3765,3780,3791,3799
1345,East Hartford,109,42,Hartford,208,CRCOG,10,CRCOG,10,,3670,3679,3693,3704,3711
1346,East Hartford,109,42,Hartford,208,CRCOG,10,CRCOG,10,,1471,1474,1480,1484,1487
1347,East Hartford,109,42,Hartford,208,CRCOG,10,CRCOG,10,,4518,4529,4547,4559,4569
1348,East Hartford,109,42,Hartford,208,CRCOG,10,CRCOG,10,,6560,6576,6602,6621,6634
1349,East Hartford,109,42,Hartford,208,CRCOG,10,CRCOG,10,,913,915,919,922,924
1350,East Hartford,109,42,Hartford,208,CRCOG,10,CRCOG,10,,4454,4465,4483,4495,4505
1351,East Hartford,109,42,Hartford,208,CRCOG,10,CRCOG,10,,3341,3349,3362,3371,3378
