V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,CASENO
1,22,1,10,2,2,2,2,3,1,4,2,6,6,1,5,3,4,2,5,5,6,4,4,4,4,4,4,5,4,5,5,3,1,3,1,1,2,1,1,4,3,3,3,5,2,4,4,3,4,3,4,3,5,4,2,4,3,2,2,2,2,3,4,2,2,2,2,60,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,5,,2,1,1,5,1,3,2,2,3,266
1,34,0,20,1,0,0,1,5,5,2,4,5,6,1,4,3,6,6,6,5,4,4,5,5,5,5,5,5,1,4,2,3,1,4,3,1,3,1,4,5,5,4,4,4,2,5,2,2,2,4,4,6,5,5,4,4,5,1,2,4,4,5,2,4,3,4,4,54,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,2,,2,2,1,1,3,3,3,3,3,267
1,33,0,5,1,1,22,2,1,6,1,5,6,6,1,2,4,6,6,4,6,4,5,5,5,2,6,3,5,2,5,2,2,1,4,2,2,1,3,4,4,6,6,6,2,6,6,6,1,2,6,6,5,4,6,2,2,4,3,2,4,5,4,2,3,4,1,3,55,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,2,,1,1,1,1,2,3,3,2,3,268
1,18,1,1,2,2,22,1,4,6,6,1,4,4,2,4,3,5,6,6,6,1,4,6,6,6,5,5,5,1,4,2,2,3,2,2,2,1,1,6,6,6,6,6,5,5,5,4,4,1,4,5,5,6,6,4,4,4,4,3,4,3,4,3,4,4,3,3,36,0,1,4,0,0,1,1,0,0,0,0,0,0,0,0,5,6,3,2,,2,2,2,1,3,3,3,3,3,269
1,17,0,8,2,2,24,2,5,4,6,4,1,6,1,5,5,5,2,5,5,5,5,5,4,5,4,4,5,3,4,4,3,1,3,2,1,1,1,6,6,5,5,5,3,4,6,4,4,4,5,5,6,5,6,5,6,4,4,5,5,5,6,6,6,6,4,6,32,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,5,5,2,1,,1,2,1,3,2,1,3,3,3,270
1,26,1,11,0,0,11,1,5,4,2,4,5,5,4,6,2,6,5,4,5,1,4,3,3,4,5,1,4,3,5,3,3,1,3,2,3,3,1,5,4,1,4,4,1,5,4,3,3,6,3,6,4,5,5,4,5,5,4,5,1,4,4,3,5,5,4,5,12,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,,1,,2,2,2,1,3,3,3,3,3,271
1,17,1,12,1,0,11,3,1,4,3,4,5,6,1,3,4,4,5,6,4,2,4,5,5,3,5,5,5,2,1,3,3,2,1,2,2,1,1,4,5,6,6,5,1,2,5,5,2,2,5,5,5,5,6,6,6,6,5,6,5,6,6,6,6,6,6,6,29,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,1,full gspl pentecostl,1,1,1,2,2,2,3,3,3,272
1,30,1,20,2,0,20,3,3,4,5,3,5,6,2,2,5,5,4,6,5,4,4,4,4,3,4,4,5,5,3,3,3,1,4,1,2,3,2,4,5,4,4,4,3,,4,2,4,2,3,4,4,5,4,4,4,5,2,5,5,5,5,5,5,5,4,5,23,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,1,methodist,2,2,2,1,3,3,2,3,3,273
0,16,1,18,0,1,20,3,3,6,6,5,5,6,2,5,5,5,6,6,5,5,5,4,3,1,4,4,5,5,3,3,3,3,4,2,2,2,2,4,5,4,5,5,3,4,5,4,5,5,4,5,5,5,5,4,5,5,2,6,4,5,1,5,2,4,4,5,42,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,4,pentecostal,1,2,1,2,3,3,2,3,3,274
1,31,1,11,1,0,24,3,5,6,2,2,4,6,1,2,4,5,5,5,4,5,4,6,6,5,4,5,6,3,5,3,2,1,1,1,1,3,1,3,4,4,6,3,3,2,3,2,3,2,4,3,2,5,6,6,1,6,1,6,5,6,6,6,6,6,6,6,47,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,2,7,5,1,non-denominational,2,1,2,2,3,3,2,3,3,275
1,16,1,2,1,0,24,1,2,6,4,6,6,1,1,6,1,3,6,1,6,3,6,6,6,6,6,6,1,1,1,1,1,1,4,2,2,1,1,6,6,6,6,6,1,5,6,6,1,1,6,6,4,4,6,1,5,1,1,1,1,2,1,4,1,1,1,2,46,1,1,3,0,0,0,0,1,0,0,0,1,0,0,0,3,5,1,4,,2,2,1,3,2,2,1,2,2,276
0,28,1,18,2,2,23,1,3,5,5,5,6,6,2,2,4,6,5,6,6,3,4,4,4,4,5,4,6,2,4,3,3,3,4,2,1,2,2,5,4,5,5,5,4,4,5,4,3,2,5,5,4,5,5,4,6,4,4,6,6,6,6,6,4,6,4,6,35,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,1,baptist,2,2,1,1,2,3,3,2,3,277
1,31,1,8,0,0,14,1,1,4,6,4,5,5,1,6,2,3,6,3,5,2,5,5,4,2,5,6,6,2,6,4,3,2,4,2,2,1,2,4,5,5,6,5,2,2,5,5,2,1,5,5,5,5,6,5,5,6,5,6,5,5,6,5,5,5,5,5,47,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,4,non-denominational,1,2,1,2,3,3,2,3,3,278
1,19,1,5,1,2,0,1,6,6,6,6,6,6,4,5,6,6,6,6,6,2,4,6,2,1,4,5,6,3,4,4,3,1,3,1,1,2,1,3,5,5,6,5,4,4,6,6,4,1,5,6,6,6,6,1,3,1,2,2,4,2,4,4,4,4,1,2,72,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,4,3,1,5,,1,2,1,5,1,1,1,1,2,279
1,28,0,20,0,1,8,3,1,6,5,4,6,6,4,4,6,5,5,6,4,6,5,4,4,4,5,4,5,3,5,4,3,1,3,3,1,2,1,4,5,4,5,5,5,4,5,2,4,2,3,4,2,6,4,3,4,6,2,5,4,5,6,4,5,5,4,6,41,1,2,5,0,0,0,1,0,0,0,0,0,0,0,0,4,5,3,1,baptist,1,2,1,2,3,2,2,3,3,280
1,18,1,12,0,2,0,3,3,6,6,6,6,6,1,6,6,6,6,6,6,6,6,3,2,4,4,4,5,2,2,4,3,2,4,2,1,1,1,4,4,5,5,5,6,6,6,6,4,4,3,5,6,6,6,1,5,6,6,6,6,6,5,5,6,6,6,6,23,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,1,,2,2,2,1,3,3,3,3,3,281
0,15,1,13,2,2,13,2,6,6,1,6,6,6,4,4,6,6,6,6,4,1,6,6,6,2,6,6,6,1,1,1,3,1,1,2,1,1,1,6,4,4,6,6,1,4,6,4,4,6,6,6,4,4,6,2,2,2,2,2,2,2,2,2,2,2,2,2,43,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,5,,2,2,2,1,3,3,3,3,3,282
1,18,0,12,1,1,19,3,5,5,2,6,6,6,4,5,6,6,6,5,5,5,6,6,3,3,6,5,5,3,3,2,3,3,1,2,2,1,2,4,4,5,6,6,2,3,5,4,3,4,6,6,5,5,6,2,5,2,2,5,5,5,5,4,2,5,1,5,46,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,,1,2,1,1,3,3,3,3,3,283
0,21,0,13,0,1,0,2,6,6,2,4,5,6,2,4,5,6,5,6,6,3,3,3,3,3,3,3,5,4,5,5,3,3,1,1,1,3,1,2,6,4,4,3,5,1,2,2,5,3,3,3,3,5,4,5,5,6,6,6,5,5,5,5,5,5,6,6,32,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,1,holiness,2,2,1,1,3,3,3,3,3,284
1,16,0,14,1,2,20,2,5,3,1,2,6,6,1,4,4,5,5,3,4,4,4,4,4,4,3,2,5,3,4,4,2,1,3,1,2,2,1,6,6,5,5,4,6,4,5,3,3,2,5,5,3,6,6,1,2,1,1,1,3,1,1,3,1,1,1,2,67,0,1,6,0,0,0,0,0,0,0,0,0,0,1,1,4,5,2,5,,2,2,1,3,3,3,2,3,3,285
1,31,1,13,0,1,13,3,4,3,5,2,6,6,4,2,5,6,5,6,4,4,5,2,2,2,2,2,6,4,3,5,3,1,4,3,1,3,1,4,6,4,4,4,5,4,5,2,4,1,4,4,1,6,4,5,4,6,5,6,4,6,6,4,6,6,6,6,54,0,1,6,0,0,1,1,1,0,0,0,1,1,0,1,2,7,5,1,,2,2,1,2,1,2,2,2,2,286
1,23,1,17,0,1,18,2,4,6,6,1,5,6,6,6,6,6,6,6,6,6,5,5,3,5,5,5,5,2,2,2,3,1,4,1,1,2,2,5,1,2,4,5,5,5,5,4,5,2,4,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,5,6,12,1,1,3,1,,1,,0,,0,,0,,0,,1,5,2,1,baptist,1,2,1,1,3,2,3,3,3,287
1,24,1,20,0,2,22,3,5,4,5,4,4,6,4,4,4,4,4,6,4,6,4,4,4,2,5,4,6,3,5,1,3,1,1,3,1,2,1,5,5,5,4,4,6,3,4,1,6,2,2,2,1,6,4,4,2,4,4,4,4,4,4,2,4,3,3,3,25,1,1,5,0,1,1,,1,1,0,,0,,0,,2,5,4,1,,2,2,1,3,3,3,3,3,3,288
1,16,1,20,2,0,24,1,4,4,5,1,6,6,1,4,1,1,5,6,2,5,1,5,6,4,4,4,5,2,4,6,3,1,2,2,1,2,3,4,5,4,5,5,4,3,5,6,6,5,3,4,5,5,6,5,3,4,2,5,5,4,1,5,1,2,3,6,13,0,1,4,0,0,0,,0,,0,,0,,0,,3,5,,1,lutheran,2,2,,1,3,3,3,2,3,289
1,31,0,8,1,1,13,2,4,4,5,4,5,6,4,2,2,5,3,5,4,3,4,1,2,3,1,2,5,4,5,4,3,1,2,3,,,,4,6,4,4,5,5,2,3,3,5,4,4,4,2,5,5,5,4,6,5,5,4,5,5,2,5,6,5,6,45,0,1,4,1,1,1,1,1,1,0,0,0,0,0,0,2,5,3,4,ORTHODOX,1,2,2,1,3,3,2,3,3,290
0,23,1,19,2,0,22,3,2,5,1,6,6,6,1,6,6,6,6,6,6,1,6,5,5,4,6,6,5,1,1,3,3,3,1,2,1,1,1,5,5,6,6,5,2,5,5,5,3,1,4,5,4,5,6,4,5,6,6,6,6,6,6,6,5,6,3,6,29,0,2,5,0,1,0,1,0,0,0,0,0,0,0,0,4,4,2,1,baptist,1,2,1,1,3,3,3,3,3,291
1,27,1,18,1,1,24,1,2,2,2,2,3,6,1,2,5,4,2,6,4,4,2,2,2,2,2,2,5,5,5,5,3,1,3,1,2,3,2,2,5,2,2,2,5,2,3,1,5,1,2,2,1,5,4,3,4,5,5,4,4,5,5,4,5,5,4,4,46,1,3,7,0,0,1,0,1,0,0,0,0,0,0,0,3,6,6,4,,1,1,1,4,3,2,3,3,3,292
1,18,1,10,1,1,18,3,2,4,4,5,5,5,3,4,4,5,5,4,5,3,4,5,4,4,5,5,5,3,3,3,3,3,1,3,2,1,1,5,5,4,4,4,3,5,5,3,4,4,4,5,5,5,5,3,4,3,4,3,5,5,,5,4,5,3,3,55,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,1,PRESBYTERIAN,2,2,1,2,3,3,3,3,3,293
1,30,1,11,1,2,23,1,6,3,1,1,5,6,1,1,6,4,1,1,6,1,4,6,4,1,5,4,6,1,1,2,3,2,3,3,1,3,2,1,6,3,4,1,6,1,4,1,4,6,4,4,6,6,6,1,1,1,4,1,1,6,1,3,1,1,1,4,38,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,1,methodist,1,2,2,1,3,3,3,3,3,294
1,24,1,12,0,1,20,2,3,4,2,2,5,6,1,5,4,4,4,5,5,2,5,5,5,5,5,5,4,2,4,3,2,1,1,3,2,3,1,4,6,4,4,4,4,4,4,2,4,4,4,4,4,4,5,4,4,4,4,4,4,4,6,4,6,6,4,4,59,1,1,3,0,0,,1,0,0,0,0,0,0,0,0,4,5,3,5,,2,2,1,1,3,3,3,3,3,295
0,18,0,20,0,0,23,3,3,6,3,5,6,5,1,4,6,6,5,5,4,1,5,6,6,6,6,6,5,3,4,2,3,1,1,3,2,1,2,5,4,4,2,5,1,5,5,4,3,2,5,5,3,5,6,4,5,5,2,6,6,6,6,6,4,6,5,2,48,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,2,,2,2,2,5,3,3,3,2,3,296
0,20,1,20,0,2,23,3,2,5,2,5,6,6,2,6,6,6,4,6,6,6,6,6,6,5,6,5,6,4,4,4,3,1,3,3,1,2,1,6,6,6,6,6,4,4,6,5,6,2,6,6,2,6,6,6,6,6,1,3,6,6,6,6,6,6,6,6,33,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,1,methodist,2,2,2,3,3,3,3,3,3,297
0,20,0,20,1,2,0,1,3,2,2,2,4,5,2,4,5,6,4,6,4,3,3,3,3,1,4,3,5,4,4,5,3,1,1,1,1,2,1,3,5,4,3,3,4,4,4,2,5,1,3,3,3,6,4,6,5,6,6,6,4,6,6,5,5,6,6,6,66,0,2,3,1,0,0,1,0,0,0,0,0,0,0,0,3,7,2,1,baptist,2,2,2,3,1,1,2,1,3,298
1,20,1,17,0,0,9,1,3,6,1,6,6,6,1,5,6,6,5,6,4,1,5,5,6,2,5,5,5,3,6,6,3,2,3,2,2,2,1,2,6,5,5,5,4,3,5,5,3,1,5,5,1,5,6,4,5,5,5,6,5,6,6,5,5,6,4,6,61,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,2,6,4,2,,2,2,1,3,3,3,3,2,3,299
0,23,0,5,0,1,19,3,6,4,5,2,5,6,2,5,5,5,6,4,6,6,6,6,5,4,5,5,6,4,6,2,3,1,4,2,2,1,3,5,5,6,6,4,3,4,5,4,4,4,4,4,2,4,6,6,5,6,1,6,5,6,6,5,6,6,5,6,29,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,1,congregational,1,2,1,3,2,2,2,3,3,300
1,17,0,11,1,0,20,1,5,5,6,2,4,5,1,2,3,6,4,5,5,4,4,5,5,3,4,5,5,2,2,3,3,1,1,3,2,2,2,5,5,4,5,4,2,4,4,5,2,1,4,4,3,5,5,5,5,6,5,6,5,5,5,4,2,5,4,5,28,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,4,6,3,2,,1,2,1,2,2,2,3,2,3,301
1,19,1,11,0,0,11,3,1,4,6,6,5,6,3,2,5,6,6,6,6,4,5,5,4,4,5,5,5,4,3,3,3,1,2,1,1,2,1,5,6,6,6,6,6,4,6,6,3,4,6,6,4,6,6,2,5,4,5,6,6,6,6,5,6,6,4,6,54,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,2,5,2,1,nazarene,2,1,1,2,3,3,3,3,3,302
0,32,1,9,1,2,20,3,2,6,4,5,6,6,1,5,4,5,6,6,5,3,5,4,5,4,4,5,4,2,4,4,2,3,4,2,2,2,2,5,5,5,5,5,2,5,4,4,4,6,5,5,5,5,6,5,4,5,5,4,6,6,4,2,4,4,3,4,14,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,lutheran,1,2,1,3,3,2,2,1,2,303
1,22,0,20,2,1,12,3,2,6,1,5,6,6,2,5,2,5,6,6,5,2,5,5,6,5,5,3,5,2,3,2,2,2,3,3,2,2,1,3,5,6,5,5,2,3,5,4,2,2,5,5,3,5,6,4,5,5,5,3,5,6,6,6,4,5,2,2,51,1,1,8,0,0,0,1,0,0,0,0,0,1,0,1,2,6,4,1,EPISCOPAL,1,1,1,2,3,3,2,3,3,304
1,30,1,15,1,0,0,2,6,4,5,2,5,5,2,4,5,4,5,5,4,6,5,4,5,4,4,4,6,3,5,3,3,1,3,3,2,3,1,4,5,4,4,3,4,3,4,1,4,2,3,3,3,5,4,4,4,4,5,5,5,4,5,4,4,4,4,4,31,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,1,baptist,2,2,1,1,2,3,3,2,3,305
1,20,1,12,0,0,21,1,2,5,5,6,6,5,1,4,5,6,6,6,4,4,6,5,6,2,5,5,6,2,5,4,3,3,2,1,1,2,1,4,6,6,6,5,4,4,5,5,4,2,5,5,5,5,6,3,5,4,3,3,5,3,5,4,4,5,2,2,57,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,1,,1,2,1,3,3,3,3,3,3,306
1,16,1,8,1,0,0,1,5,5,2,5,5,5,1,4,4,5,6,5,5,4,5,5,5,5,5,5,3,2,2,2,2,1,3,3,2,2,2,5,5,5,5,5,4,5,5,5,3,4,5,5,3,4,5,5,5,6,2,4,5,5,6,5,5,5,6,4,32,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,1,methodist,1,2,1,1,3,3,3,3,3,307
1,18,1,18,2,0,0,3,3,5,6,5,5,6,5,1,5,5,5,6,5,4,5,5,5,4,4,4,5,6,6,4,3,1,1,1,1,3,1,5,6,4,4,4,6,2,4,1,6,1,4,4,1,6,4,6,6,6,5,6,5,6,5,5,4,5,5,5,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,9,,5,,1,2,2,5,3,3,3,3,3,308
1,28,0,11,2,1,19,2,4,4,6,5,5,6,6,3,6,6,5,6,5,6,4,4,4,2,4,3,6,5,5,6,3,1,4,3,1,2,1,3,6,5,4,5,3,2,5,4,6,1,4,5,1,6,5,4,3,5,4,4,3,5,5,6,6,5,4,4,48,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,1,,2,2,1,3,1,2,1,1,3,309
0,19,1,9,2,1,12,3,4,4,1,4,3,6,1,2,3,4,4,5,4,3,2,4,4,3,4,3,5,3,3,3,3,1,1,2,2,2,1,4,4,3,4,4,5,3,4,2,4,2,4,4,5,4,5,4,5,5,2,4,5,4,5,3,4,4,4,4,40,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,2,roman,2,2,1,1,3,3,3,3,3,310
1,23,1,13,2,2,19,1,1,5,2,6,6,6,1,6,2,5,6,6,6,2,2,5,5,2,5,5,5,2,5,5,3,3,2,2,2,1,2,5,5,5,6,5,5,4,5,6,4,4,5,5,5,5,6,5,5,4,4,4,4,4,2,2,4,5,4,4,17,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,,1,2,1,1,3,3,3,3,3,311
1,19,0,8,2,1,18,1,3,6,5,5,6,6,4,2,6,5,6,6,5,6,6,6,1,2,6,3,5,2,5,4,3,1,3,3,1,3,1,2,6,2,6,2,5,2,5,1,6,1,4,4,6,6,2,5,6,5,5,6,6,6,6,5,3,6,4,6,54,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,3,4,,5,,1,2,1,1,2,2,2,2,2,312
0,24,1,20,0,0,12,1,2,2,5,2,5,6,5,1,6,6,5,5,5,5,2,2,2,2,2,2,5,5,5,5,3,1,4,3,1,3,1,2,5,2,2,2,5,,,2,6,2,2,2,5,5,5,5,5,6,2,6,5,6,6,3,6,6,5,6,17,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,7,4,1,,1,2,1,1,2,2,1,3,3,313
1,28,1,19,0,1,0,3,3,5,1,6,6,6,1,5,5,5,6,6,4,6,5,6,6,4,5,5,6,2,6,2,3,1,1,4,1,2,1,4,5,5,6,6,4,4,5,4,2,1,4,5,6,6,5,4,4,5,5,6,6,6,6,5,4,6,4,5,48,1,1,8,0,0,0,1,0,1,0,0,1,0,0,0,4,4,,2,,1,2,1,2,1,1,2,2,2,314
1,16,0,20,1,0,11,3,1,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,2,,1,3,3,2,2,2,5,5,5,5,5,3,4,5,,,2,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,1,mennonite,1,2,1,1,3,3,3,2,3,315
1,32,0,11,0,1,20,2,1,4,3,2,5,6,1,4,4,4,4,2,6,4,5,5,5,2,5,5,2,1,2,2,3,1,4,2,2,1,2,4,5,5,5,4,2,4,5,4,2,4,4,5,5,5,6,3,4,3,2,2,3,3,4,4,5,4,2,3,69,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,1,,1,2,1,3,2,2,2,3,3,316
1,26,1,20,2,1,10,3,3,4,1,2,5,5,1,4,2,4,5,4,5,2,5,5,5,5,5,5,5,2,4,2,2,1,2,2,2,2,2,5,4,5,5,4,4,4,5,3,4,3,4,5,4,5,5,4,5,6,5,5,5,5,5,5,5,5,4,5,28,1,1,4,0,,0,,1,,0,,0,,0,,3,6,2,2,BYZANTINE ORTHODOX,2,1,1,3,3,3,3,3,3,317
1,26,1,13,2,2,6,3,5,6,3,6,6,6,1,4,5,4,6,6,5,4,6,2,3,1,5,5,6,3,4,4,3,1,1,3,2,1,1,4,5,4,5,6,4,5,6,5,3,3,5,6,4,5,6,4,5,5,2,4,5,4,5,6,4,5,2,4,74,0,1,6,0,1,0,1,0,1,0,1,0,1,0,0,2,6,1,2,ROMAN,1,2,1,2,2,2,3,2,3,318
1,26,0,18,2,0,0,1,3,5,6,5,6,6,4,6,6,5,6,6,6,6,6,4,4,2,6,6,6,4,6,6,3,1,3,2,1,2,1,5,6,6,5,5,6,3,5,2,4,2,5,5,6,6,5,2,3,3,4,3,3,3,4,3,5,5,3,3,49,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,3,5,4,2,roman,1,1,1,1,3,3,3,3,3,319
0,28,0,19,1,2,9,2,3,4,3,4,5,5,2,4,2,4,3,5,5,4,4,5,4,4,4,4,6,3,4,3,2,1,1,1,1,2,2,2,4,4,4,4,5,3,4,4,2,4,4,4,3,5,4,3,3,3,3,4,3,3,2,3,4,4,3,3,68,1,1,3,0,1,0,1,0,1,0,1,0,0,0,0,3,5,2,5,,1,2,1,3,2,3,3,3,3,320
1,20,1,12,2,1,15,3,4,4,2,5,4,5,2,5,2,4,5,5,5,4,5,5,5,5,5,5,5,3,5,2,2,1,1,2,2,2,2,5,5,5,5,5,3,5,5,5,4,4,5,5,5,5,5,5,5,5,,5,5,5,5,5,2,5,4,5,40,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,1,brethren,1,2,1,1,3,3,3,3,3,321
1,33,1,6,2,0,0,3,2,3,2,4,4,6,1,2,5,5,3,5,4,6,4,4,4,4,4,4,5,4,4,3,3,1,1,1,1,3,3,4,5,3,2,3,6,4,4,3,6,2,3,3,2,6,4,2,2,3,3,4,3,4,4,2,4,4,3,4,68,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,,2,2,1,1,3,3,3,3,3,322
1,17,1,8,2,0,21,3,2,3,5,5,4,6,1,2,3,6,6,6,5,3,5,6,5,5,5,5,5,4,5,3,,1,3,2,1,1,1,5,5,5,5,5,5,4,5,5,3,3,5,5,3,5,3,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,1,3,3,3,3,3,323
0,28,0,20,1,2,2,3,1,4,4,4,6,6,5,5,5,5,6,5,5,5,6,5,5,4,5,5,5,4,6,2,3,1,4,4,1,2,1,5,6,4,4,5,6,4,5,4,4,4,4,5,4,6,5,5,5,6,2,6,5,5,6,5,5,5,5,6,71,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,3,5,3,5,,1,1,1,1,3,3,3,3,3,324
0,34,0,19,0,0,23,1,1,4,4,4,4,5,3,4,4,5,5,5,5,5,4,4,3,4,4,4,5,3,4,3,3,1,4,3,1,3,1,3,5,4,4,4,3,3,4,3,5,3,3,4,4,5,4,2,3,4,3,3,3,3,3,3,3,3,2,3,36,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,1,,1,2,1,2,3,3,3,3,3,325
1,17,1,12,0,0,0,2,1,2,6,6,6,6,3,4,6,6,6,6,5,6,6,6,5,1,6,6,6,2,6,3,3,1,1,1,1,2,1,4,6,6,4,4,6,4,4,2,6,1,4,4,2,6,6,5,4,5,3,4,5,5,6,4,6,5,4,5,72,0,1,7,0,1,0,1,0,1,0,0,0,1,0,0,3,6,1,1,methodist,1,1,2,5,3,3,1,3,3,326
1,15,1,18,2,1,13,3,6,4,4,6,5,6,1,2,4,5,6,6,5,6,5,5,5,4,4,4,5,3,4,3,2,1,3,3,2,2,2,4,5,5,5,5,5,4,5,4,3,2,5,5,5,5,6,6,5,6,4,6,5,6,6,5,6,6,5,6,56,1,1,4,1,,1,,0,,0,,0,,0,,3,5,2,5,,1,2,1,1,3,2,3,3,3,327
1,23,1,10,1,0,9,3,1,5,6,4,6,6,1,2,2,4,6,6,4,5,3,4,3,2,5,4,5,4,4,5,3,1,2,1,1,2,4,4,5,4,5,5,3,5,5,4,2,4,5,6,5,5,5,3,4,4,3,4,5,4,5,4,3,5,4,5,43,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,,2,2,2,1,3,3,3,3,3,328
1,22,1,19,1,0,20,3,3,4,5,5,4,6,6,2,4,6,5,6,6,4,4,,,,,,,,,,,,,,,,,5,5,5,5,4,4,4,5,2,3,2,5,5,2,5,5,2,5,5,3,3,4,6,6,4,5,5,4,4,44,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,1,methodist,1,2,1,1,2,2,3,3,3,329
1,17,1,14,0,2,0,2,3,4,5,5,6,6,1,1,3,5,6,6,5,4,6,4,3,3,5,5,6,2,5,5,3,1,3,1,1,2,2,5,5,5,5,5,5,4,5,5,2,2,5,5,5,6,6,5,5,5,4,5,5,5,4,5,5,5,3,5,63,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,1,baptist,1,2,1,2,2,3,3,3,3,330
1,15,1,20,1,2,20,2,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,6,2,5,6,3,1,3,3,1,2,2,5,5,6,6,5,6,5,5,5,5,3,5,5,5,6,5,5,5,6,5,5,6,6,6,6,5,6,4,5,40,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,2,,2,2,1,3,3,3,3,3,3,331
1,25,1,2,0,2,22,3,1,1,6,1,1,6,4,2,5,4,1,6,4,6,2,3,2,3,2,6,6,5,5,6,3,1,4,1,1,3,2,1,6,3,1,1,6,2,4,1,6,2,2,1,6,6,4,6,1,6,1,6,5,6,6,6,4,6,4,6,45,1,1,4,0,1,0,1,0,1,0,0,1,1,0,1,2,9,6,1,BAPTIST,1,1,1,1,2,3,3,3,2,332
1,26,0,9,2,0,0,3,1,6,2,6,6,6,1,5,4,5,6,6,6,2,6,5,5,5,5,5,2,2,2,2,2,2,2,2,2,1,2,5,2,5,5,5,2,5,5,4,2,2,5,5,5,2,5,3,3,3,2,3,4,2,5,4,2,2,2,3,51,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,1,,2,2,1,1,2,2,3,3,3,333
1,19,1,6,2,1,24,1,6,5,1,5,6,6,1,4,4,6,6,6,5,4,5,6,5,4,5,5,5,2,2,3,2,1,4,3,2,2,2,5,4,4,4,4,3,4,5,3,3,2,4,4,4,5,5,6,6,6,3,6,4,6,6,6,4,5,5,6,26,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,1,christ community,1,1,1,2,3,3,3,2,3,334
